Package;File;Feature;Technology;No. indicators found;Indicator Type;Confidence
src.main.java.org.broadleafcommerce.common.currency.domain;BroadleafCurrencyImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.service;PersistenceServiceImpl.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;PersistenceServiceImpl.java;SessionFactory;Hibernate;4;->;0.833333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;PersistenceServiceImpl.java;Session;Hibernate;5;->;0.853333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;PersistenceServiceImpl.java;EntityManager;JPA;20;->;0.913333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;PersistenceService.java;EntityManager;JPA;17;->;0.909804
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;GenericEntityServiceImpl.java;EntityManager;JPA;4;->;0.833333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.service;GenericEntityService.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.i18n.dao;TranslationDaoExtensionHandler.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.dao;TranslationDaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.i18n.dao;TranslationDaoImpl.java;EntityManager;JPA;5;->;0.853333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.dao;ISODaoImpl.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.i18n.dao;ISODaoImpl.java;EntityManager;JPA;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.service;ThresholdCacheTranslationOverrideStrategy.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.i18n.service;SparseTranslationOverrideStrategy.java;SessionFactory;Hibernate;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.service;SparseTranslationOverrideStrategy.java;Persistence Contexts;JPA;2;->;0.733333
;;;;;TypeUsage;0.900000
;;;;;Importing;0.300000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
;;;;;TypeUsage;0.900000
src.main.java.org.broadleafcommerce.common.i18n.service;SparseTranslationOverrideStrategy.java;EntityManager;JPA;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Specifying Columns for fields;JPA;7;->;0.876191
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Enforcing Indices;Hibernate;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Generation of values for simple identifiers;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;TranslationImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Specifying Columns for fields;JPA;6;->;0.866667
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Mapping Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Specifying Primary Tables for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Mapping Joined Table Inheritance;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.main.java.org.broadleafcommerce.common.i18n.domain;ISOCountryImpl.java;Specifying IDs for Entities;JPA;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.condition;ConditionalOnModuleTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;FilesystemPropertyOverridesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;RuntimeEnvironmentProfilesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;DefaultDevelopmentOverridePropertiesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;ProductionOverridePropertiesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;PropertySourceOverrideDefaultTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;ConditionalOnPropertyTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;DeprecatedRuntimeEnvironmentTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;OtherEnvironmentOverridePropertiesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.properties;FilesystemSharedRuntimeEnvironmentTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.boot.properties;SpringBootPropertiesTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.web.controller.annotation;FrameworkControllerTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.web.controller.annotation;AllFrameworkControllersTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.web.controller.annotation;FrameworkRestControllerTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.reader;FrameworkXmlBeanDefinitionReaderTest.java;Autowiring;Spring Beans;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config;InnerStaticOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config;InnerStaticImportTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config;ImportOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config;XMLImportOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config;XMLImportOverrideTest2.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.config.client;ClientOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.crossmodule;CrossModuleConfigurationOnlyOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.crossmodule;CrossModuleConfigurationXMLOverrideTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.importer;ImportBeanOverrideConfigurationTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.importer;DuplicateImportConfigurationTest.java;Autowiring;Spring Beans;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.override.importer.merge;MergeEnableConfigurationTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.enable;EnableBroadleafSiteAutoConfigurationTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.enable;EnableBroadleafAdminAutoConfigurationTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.enable;EnableBroadleafRootAutoConfigurationTest.java;Autowiring;Spring Beans;2;->;0.733333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.autoconfig;PostAutoConfigurationTest.java;Autowiring;Spring Beans;4;->;0.833333
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.context.merge.reader;MergeBeanDefinitionTest.java;Autowiring;Spring Beans;3;->;0.800000
;;;;;Importing;0.300000
;;;;;Annotation;0.900000
src.test.java.org.broadleafcommerce.test.common.generator;BeanNameGeneratorTest.java;Autowiring;Spring Beans;2;->;0.733333
